gene_id	chrom	start	end	strand
ENSG00000176058	9	140086069	140098645	-1
ENSG00000150873	2	11273179	11286916	1
ENSG00000132185	1	161676762	161684142	1
ENSG00000121905	1	33351595	33364042	1
ENSG00000213859	17	7255208	7258258	1
ENSG00000092054	14	23881947	23904927	-1
ENSG00000159055	21	33640530	33651380	-1
ENSG00000182896	17	7258442	7260538	1
ENSG00000187713	9	140098534	140100090	-1
ENSG00000121900	1	33360195	33367039	-1
ENSG00000188566	9	140100119	140113813	1
ENSG00000170262	21	33664124	33687095	1
ENSG00000196171	1	158669369	158670486	-1
ENSG00000203757	1	158686958	158687953	-1
ENSG00000084764	2	27193480	27250064	1
ENSG00000112293	6	24424793	24495433	-1
ENSG00000135363	11	33880122	33913836	-1
ENSG00000174292	17	7283853	7293093	1
ENSG00000180433	1	158724510	158725681	1
ENSG00000197403	1	158735466	158736492	-1
ENSG00000188340	1	158746472	158747425	-1
ENSG00000163563	1	158801107	158819296	1
ENSG00000142207	21	33683329	33765335	-1
ENSG00000135387	11	34073230	34122703	1
ENSG00000148840	10	103892787	103910082	1
ENSG00000116514	1	33402046	33430286	-1
ENSG00000162746	1	161691353	161697933	1
ENSG00000074319	11	18489883	18548779	-1
ENSG00000163564	1	158900586	158946844	1
ENSG00000092108	14	31091318	31205018	1
ENSG00000204007	9	138515502	138531386	-1
ENSG00000004455	1	33473585	33546597	-1
ENSG00000148386	9	138555168	138558268	1
ENSG00000165643	9	138585253	138591374	-1
ENSG00000212864	9	140114707	140116033	-1
ENSG00000233198	9	140122018	140124090	1
ENSG00000198569	9	140125209	140131006	1
ENSG00000129460	14	23938897	23979071	1
ENSG00000107147	9	138594031	138684992	1
ENSG00000169016	2	11584501	11606297	-1
ENSG00000119777	2	27255778	27264563	1
ENSG00000060656	1	29563028	29653325	1
ENSG00000135372	11	34127149	34169217	1
ENSG00000163565	1	158969758	159024945	1
ENSG00000205544	17	7306294	7307456	-1
ENSG00000188163	9	140138036	140142222	-1
ENSG00000169992	17	7308193	7323179	1
ENSG00000112294	6	24495080	24537435	1
ENSG00000197768	9	140145713	140147934	1
ENSG00000181323	17	7323679	7324951	1
ENSG00000081721	1	161719548	161727028	1
ENSG00000184560	17	7328934	7330887	1
ENSG00000196388	17	4891425	4900905	-1
ENSG00000142920	1	33546705	33586131	1
ENSG00000166979	21	33784314	33887707	1
ENSG00000151116	11	18552748	18610294	-1
ENSG00000188986	9	140149625	140167998	1
ENSG00000136367	14	23990069	24025401	-1
ENSG00000181284	17	7338762	7340998	1
ENSG00000161958	17	7341592	7349285	1
ENSG00000137261	6	24544332	24646383	-1
ENSG00000198113	9	140172201	140177093	1
ENSG00000129250	17	4901243	4931696	1
ENSG00000187609	9	140201348	140317714	-1
ENSG00000259431	14	24025216	24029480	1
ENSG00000170175	17	7348380	7361026	1
ENSG00000196208	2	11674242	11782914	1
ENSG00000132517	17	4935895	4955304	-1
ENSG00000166016	11	34172535	34379555	-1
ENSG00000213983	14	24028774	24037279	-1
ENSG00000130559	9	138700333	138799074	-1
ENSG00000174282	17	7362685	7387582	-1
ENSG00000116525	1	33611003	33647660	-1
ENSG00000242220	21	33948862	33957843	-1
ENSG00000162745	1	161952982	161993644	-1
ENSG00000180787	17	4981543	4999669	1
ENSG00000181222	17	7387685	7417933	1
ENSG00000167840	17	5008836	5026411	-1
ENSG00000121691	11	34460472	34493609	1
ENSG00000179119	11	18627948	18656338	-1
ENSG00000160094	1	33722146	33766320	1
ENSG00000163568	1	159032274	159116886	-1
ENSG00000129204	17	5019733	5078329	1
ENSG00000119915	10	103986085	103989346	1
ENSG00000198929	1	162039564	162353321	1
ENSG00000134686	1	33789224	33896653	-1
ENSG00000151117	11	18714669	18726332	1
ENSG00000084693	2	27265232	27293490	1
ENSG00000162510	1	31184124	31196434	-1
ENSG00000179057	11	18725852	18747777	-1
ENSG00000107859	10	103989943	104001231	-1
ENSG00000162511	1	31205316	31230667	-1
ENSG00000135374	11	34500340	34535352	-1
ENSG00000107862	10	104005289	104142656	1
ENSG00000111802	6	24650205	24667261	-1
ENSG00000130560	9	138824815	138853226	-1
ENSG00000162706	1	159141399	159173103	1
ENSG00000110786	11	18749475	18814268	-1
ENSG00000169006	2	11798304	11810290	-1
ENSG00000112304	6	24667263	24705293	1
ENSG00000162512	1	31342314	31381608	-1
ENSG00000134324	2	11817721	11967535	1
ENSG00000161955	17	7461609	7464925	1
ENSG00000134644	1	31404353	31538838	-1
ENSG00000112308	6	24705089	24721064	-1
ENSG00000135373	11	34642640	34682604	1
ENSG00000239887	1	162336698	162356600	1
ENSG00000165886	10	99258625	99330966	1
ENSG00000121903	1	33938246	33961995	1
ENSG00000165887	10	99332198	99343641	1
ENSG00000112312	6	24775159	24786327	1
ENSG00000171722	1	162343515	162346660	-1
ENSG00000159082	21	33997269	34100359	-1
ENSG00000213088	1	159173097	159176290	1
ENSG00000121904	1	33979609	34631443	-1
ENSG00000148411	9	138898383	138987131	-1
ENSG00000180626	17	5082831	5095178	-1
ENSG00000161929	17	5112256	5138155	-1
ENSG00000179639	1	159259504	159278014	1
ENSG00000198574	1	162365056	162381928	-1
ENSG00000241935	10	99344080	99372559	1
ENSG00000238227	9	139006427	139010731	-1
ENSG00000183695	11	19076002	19082228	-1
ENSG00000152332	1	162467041	162499419	1
ENSG00000092051	14	24037244	24048009	-1
ENSG00000149089	11	34874641	34938046	-1
ENSG00000177054	11	19138646	19197969	1
ENSG00000228474	2	27293340	27294641	-1
ENSG00000260286	6	24797549	24799117	-1
ENSG00000138080	2	27301435	27309271	1
ENSG00000100473	14	31343720	31364271	1
ENSG00000029725	17	5185558	5289129	1
ENSG00000117143	1	162531321	162569627	1
ENSG00000108559	17	5264258	5323480	-1
ENSG00000138030	2	27309615	27323640	1
ENSG00000110435	11	34937376	35042138	1
ENSG00000077150	10	104154229	104162281	1
ENSG00000213221	9	139253932	139258241	-1
ENSG00000187796	9	139256355	139268133	-1
ENSG00000129170	11	19203578	19232120	-1
ENSG00000129173	11	19245610	19263167	-1
ENSG00000026508	11	35160417	35253949	1
ENSG00000162733	1	162601163	162750237	1
ENSG00000129197	17	5322961	5336196	1
ENSG00000196792	14	31363005	31495607	-1
ENSG00000084628	1	31652592	31712401	-1
ENSG00000178971	17	8130191	8151362	-1
ENSG00000166833	11	19372271	20143144	1
ENSG00000135365	11	45950871	46142985	-1
ENSG00000176256	1	34326076	34330392	1
ENSG00000142698	1	34632484	34684732	1
ENSG00000214193	1	36771988	36790484	1
ENSG00000163866	1	35178338	35325417	-1
ENSG00000138028	2	27321757	27341995	-1
ENSG00000060688	1	31732417	31769662	-1
ENSG00000059915	10	104162376	104181296	-1
ENSG00000189280	1	35220648	35224113	1
ENSG00000189433	1	35225342	35229325	1
ENSG00000188910	1	35246790	35251970	1
ENSG00000178921	17	8150936	8173809	1
ENSG00000108561	17	5336097	5352150	-1
ENSG00000187513	1	35258599	35261348	1
ENSG00000142694	1	36787632	36789755	-1
ENSG00000116544	1	35331037	35395186	-1
ENSG00000121766	1	31769842	31837783	1
ENSG00000196182	1	36805225	36851497	-1
ENSG00000163867	1	35447134	35497569	-1
ENSG00000125898	20	814358	826922	1
ENSG00000005100	17	5344232	5372380	-1
ENSG00000165688	9	139305110	139318213	1
ENSG00000101280	20	853296	896977	-1
ENSG00000072849	17	5374571	5390131	-1
ENSG00000121769	1	31838472	31849697	-1
ENSG00000101282	20	939095	982907	-1
ENSG00000167842	17	5389605	5394134	1
ENSG00000148384	9	139323071	139334274	-1
ENSG00000125818	20	1093906	1149022	1
ENSG00000091592	17	5402747	5522744	-1
ENSG00000125434	17	8191081	8198661	-1
ENSG00000181817	1	36856839	36863493	-1
ENSG00000116885	1	36881428	36916086	-1
ENSG00000148396	9	139334549	139372141	-1
ENSG00000110436	11	35272753	35441610	-1
ENSG00000243749	1	35447136	35450954	-1
ENSG00000125895	20	1161205	1166059	-1
ENSG00000108961	17	8191815	8193410	1
ENSG00000142910	1	32042116	32053288	1
ENSG00000197056	1	35525387	35581460	1
ENSG00000215595	20	1184098	1188918	1
ENSG00000244588	20	1206700	1277065	1
ENSG00000198844	17	8213559	8225829	1
ENSG00000101298	20	1246960	1289972	1
ENSG00000121764	1	32083287	32098119	1
ENSG00000129245	17	7494548	7518189	-1
ENSG00000125775	20	1290619	1309883	-1
ENSG00000179314	17	5675554	6027747	1
ENSG00000116898	1	36921319	36930038	-1
ENSG00000149090	11	35453370	35551848	-1
ENSG00000184650	17	8243182	8249364	1
ENSG00000109851	11	20177701	20182159	-1
ENSG00000184619	17	8271955	8280029	-1
ENSG00000109854	11	20385231	20405329	1
ENSG00000161970	17	8280838	8286531	-1
ENSG00000129214	17	7517382	7536700	1
ENSG00000162517	1	32095463	32110497	-1
ENSG00000088832	20	1349622	1373806	-1
ENSG00000129221	17	6297013	6338519	-1
ENSG00000119535	1	36931644	36948879	-1
ENSG00000084636	1	32117848	32169920	-1
ENSG00000110492	11	46402306	46405375	1
ENSG00000189051	17	8294022	8301144	-1
ENSG00000166579	17	8316449	8393729	1
ENSG00000185238	11	20409076	20530840	1
ENSG00000088833	20	1422807	1448417	-1
ENSG00000129195	17	6347735	6354789	1
ENSG00000180720	11	46406640	46408107	-1
ENSG00000110497	11	46417964	46615675	-1
ENSG00000172889	9	139553308	139567130	1
ENSG00000133026	17	8377523	8534079	-1
ENSG00000165970	11	20620946	20680831	1
ENSG00000091622	17	6354584	6459814	-1
ENSG00000169692	9	139567595	139581875	-1
ENSG00000163873	1	37261128	37499730	-1
ENSG00000165973	11	20691117	21597227	1
ENSG00000180423	11	46624411	46639459	-1
ENSG00000196209	20	1451386	1472233	-1
ENSG00000165716	9	139607022	139618502	1
ENSG00000175224	11	46638826	46696368	1
ENSG00000198920	17	6481468	6544247	-1
ENSG00000163874	1	37940153	37949978	1
ENSG00000125900	20	1514897	1539489	-1
ENSG00000161973	17	8633252	8648537	-1
ENSG00000163875	1	37958176	37980375	-1
ENSG00000101307	20	1544167	1600707	-1
ENSG00000185156	17	8700436	8702667	-1
ENSG00000141506	17	8782233	8869029	-1
ENSG00000089012	20	1609798	1638425	-1
ENSG00000163877	1	38002142	38019903	-1
ENSG00000132388	17	4172554	4269923	-1
ENSG00000163879	1	38022520	38032458	1
ENSG00000117751	1	28157289	28178187	1
ENSG00000198053	20	1875154	1920543	1
ENSG00000065320	17	8924859	9147317	1
ENSG00000170310	17	9153789	9479908	-1
ENSG00000182557	17	4336983	4391503	1
ENSG00000134697	1	38032417	38061536	-1
ENSG00000175220	11	46698630	46722165	-1
ENSG00000101327	20	1959403	1974732	-1
ENSG00000125834	20	2082257	2157684	1
ENSG00000166596	17	9479944	9546776	1
ENSG00000175213	11	46722368	46727462	1
ENSG00000180210	11	46740730	46761056	1
ENSG00000183018	17	4402133	4442330	1
ENSG00000169218	1	38076951	38100595	-1
ENSG00000188211	11	17373273	17398888	1
ENSG00000166948	20	2361554	2413399	1
ENSG00000130775	1	28199055	28213196	1
ENSG00000187486	11	17407406	17410878	-1
ENSG00000116922	1	38147242	38157914	-1
ENSG00000006071	11	17414432	17498449	-1
ENSG00000154914	17	9548015	9633001	1
ENSG00000132382	17	4442192	4458926	-1
ENSG00000125835	20	2442280	2451499	-1
ENSG00000138760	4	77079890	77135046	-1
ENSG00000134690	1	38158090	38175391	1
ENSG00000184544	17	9674751	9694614	-1
ENSG00000117748	1	28218035	28241257	-1
ENSG00000116903	1	231468480	231473598	-1
ENSG00000010072	1	231472850	231490769	1
ENSG00000183317	1	38179552	38230805	-1
ENSG00000144057	2	107418056	107503564	-1
ENSG00000088876	20	2462463	2505348	-1
ENSG00000177034	5	79275584	79287082	-1
ENSG00000167741	17	4460222	4464113	-1
ENSG00000214978	17	9705703	9725388	-1
ENSG00000065325	17	9725523	9795419	1
ENSG00000135334	6	88384790	88411927	-1
ENSG00000188176	17	4487294	4511614	1
ENSG00000189157	4	77135193	77232282	1
ENSG00000149488	20	2517253	2622430	1
ENSG00000101361	20	2632791	2639039	1
ENSG00000130768	1	28261504	28285668	1
ENSG00000113296	5	79287134	79379110	1
ENSG00000161905	17	4534197	4545589	-1
ENSG00000118434	6	88757507	88776550	1
ENSG00000109047	17	9799637	9808938	-1
ENSG00000135766	1	231499497	231560790	-1
ENSG00000134569	11	46878419	46940193	-1
ENSG00000118432	6	88849583	88876078	-1
ENSG00000007237	17	9813926	10101868	-1
ENSG00000118804	4	77172886	77232752	1
ENSG00000116918	1	231664287	231702270	1
ENSG00000006611	11	17515442	17565963	-1
ENSG00000115665	2	108602979	108630450	1
ENSG00000163749	4	77234154	77343021	-1
ENSG00000185090	1	38259474	38266809	1
ENSG00000160325	9	136325089	136335970	1
ENSG00000164300	5	79407050	79551898	-1
ENSG00000149179	11	46958240	47185936	1
ENSG00000196228	2	108863651	108881807	1
ENSG00000141456	17	4574679	4607632	-1
ENSG00000111880	6	89319985	89673348	-1
ENSG00000198203	2	108905095	108926371	1
ENSG00000196449	1	38268616	38273857	-1
ENSG00000158156	1	28285973	28294607	1
ENSG00000197982	1	38272651	38275126	1
ENSG00000162946	1	231762561	232177018	1
ENSG00000101365	20	2639041	2644865	-1
ENSG00000158161	1	28296855	28415207	-1
ENSG00000188786	1	38279851	38325292	-1
ENSG00000164299	5	79615444	79617661	1
ENSG00000039319	5	79703832	79775169	1
ENSG00000006788	17	10201401	10276447	-1
ENSG00000187616	9	136379708	136393734	-1
ENSG00000204084	1	38326369	38412729	-1
ENSG00000197859	9	136397286	136440641	1
ENSG00000138771	4	77356253	77704406	1
ENSG00000198075	2	108994367	109004513	1
ENSG00000149182	11	47185848	47198676	-1
ENSG00000122224	1	160765896	160798045	1
ENSG00000141480	17	4613784	4624794	1
ENSG00000188523	9	135285430	135448704	1
ENSG00000186212	4	77816082	77819002	-1
ENSG00000138758	4	77870856	77961537	1
ENSG00000154640	21	18965971	18985265	-1
ENSG00000146966	7	140218220	140373793	-1
ENSG00000133020	17	10293639	10325267	-1
ENSG00000099194	10	102106877	102124591	1
ENSG00000188162	11	17568920	17668697	1
ENSG00000088881	20	2673480	2740754	1
ENSG00000108669	17	76670130	76778379	-1
ENSG00000135968	2	109065017	109125871	1
ENSG00000125492	9	135457572	135465653	1
ENSG00000196990	9	136444079	136451319	-1
ENSG00000123454	9	136501482	136524466	1
ENSG00000125485	9	135468384	135545788	-1
ENSG00000264424	17	10346607	10372876	-1
ENSG00000189298	6	28317691	28334523	1
ENSG00000154548	6	89805678	89827800	-1
ENSG00000183431	1	38422647	38456593	-1
ENSG00000171714	11	22214722	22304903	1
ENSG00000186453	2	24397938	24423718	1
ENSG00000152380	5	79783788	79838382	1
ENSG00000075290	10	102222798	102243501	1
ENSG00000204001	9	139648838	139652678	-1
ENSG00000154642	21	19161284	19191703	-1
ENSG00000117713	1	27022524	27108595	1
ENSG00000125414	17	10368772	10453274	-1
ENSG00000129235	17	6544078	6547861	1
ENSG00000123453	9	136528682	136605077	-1
ENSG00000158691	6	28346732	28367511	-1
ENSG00000146281	6	89855769	89875284	1
ENSG00000189127	5	79852574	79866307	-1
ENSG00000121753	1	32192718	32230494	-1
ENSG00000198399	2	24425733	24583583	-1
ENSG00000146276	6	89887220	89940997	-1
ENSG00000088882	20	2774715	2781283	-1
ENSG00000133597	7	140372953	140396061	1
ENSG00000129152	11	17741115	17743678	1
ENSG00000163352	1	154966062	154966791	1
ENSG00000228716	5	79922047	79950802	-1
ENSG00000160685	1	154975127	154990998	1
ENSG00000197702	11	12398732	12552348	1
ENSG00000129159	11	17756359	17804602	1
ENSG00000165912	11	47199076	47207994	-1
ENSG00000177984	9	139654086	139660707	-1
ENSG00000075826	10	102246399	102289628	-1
ENSG00000118816	4	77968311	77997158	-1
ENSG00000108381	17	3375668	3406713	1
ENSG00000129158	11	17809595	18034709	-1
ENSG00000091664	11	22359643	22401049	1
ENSG00000090266	7	140390577	140422590	1
ENSG00000258713	20	2795657	2796481	1
ENSG00000132635	20	2815960	2821836	-1
ENSG00000176095	3	49761727	49823975	-1
ENSG00000136546	2	167260083	167350757	-1
ENSG00000167723	17	3413796	3461289	-1
ENSG00000244187	9	139685807	139695010	1
ENSG00000169756	2	109150857	109303702	1
ENSG00000187987	6	28399707	28411279	-1
ENSG00000183386	1	38462442	38471278	-1
ENSG00000055483	17	76783463	76837523	-1
ENSG00000108590	17	6546635	6554954	-1
ENSG00000109061	17	10395624	10421860	-1
ENSG00000198704	6	28471073	28495992	-1
ENSG00000148935	11	22647188	22834601	1
ENSG00000154645	21	19165801	19639690	1
ENSG00000111886	6	89967239	90025018	-1
ENSG00000134574	11	47236493	47260767	1
ENSG00000213213	9	139690802	139704494	1
ENSG00000113318	5	79950467	80172279	1
ENSG00000215305	20	2821349	2847378	1
ENSG00000138303	10	73856278	73980083	-1
ENSG00000141485	17	6588032	6616886	-1
ENSG00000163354	1	154990996	155006257	-1
ENSG00000187492	3	49828165	49837268	-1
ENSG00000122223	1	160799950	160832692	-1
ENSG00000183520	1	38474930	38490496	1
ENSG00000130766	1	28586038	28609002	1
ENSG00000161920	17	4634723	4636905	1
ENSG00000138764	4	78078304	78354542	1
ENSG00000143450	1	151735445	151743808	1
ENSG00000161921	17	4636821	4643217	-1
ENSG00000134575	11	47260853	47270457	-1
ENSG00000198168	11	22835345	22851845	-1
ENSG00000157764	7	140424943	140624564	-1
ENSG00000116991	1	232533711	232697304	-1
ENSG00000196642	9	139694818	139735639	1
ENSG00000182134	1	151742583	151763892	-1
ENSG00000154646	21	19641433	19858197	-1
ENSG00000187079	11	12695969	12966298	1
ENSG00000177707	3	110788918	110994410	1
ENSG00000109063	17	10531843	10560626	-1
ENSG00000141497	17	4643319	4649411	1
ENSG00000232040	6	28539407	28583989	-1
ENSG00000198833	6	90036344	90062567	-1
ENSG00000129167	11	18039111	18063973	-1
ENSG00000255359	11	22868477	22881972	-1
ENSG00000187398	11	24518516	25104150	1
ENSG00000116954	1	39303870	39325495	-1
ENSG00000185614	3	49840687	49842463	1
ENSG00000182179	3	49842640	49851379	-1
ENSG00000125484	9	135545422	135570342	1
ENSG00000128591	7	128470431	128499328	1
ENSG00000163092	2	167744997	168116263	1
ENSG00000163357	1	155006300	155023406	1
ENSG00000132530	17	6658766	6678966	1
ENSG00000214114	1	39328636	39347289	-1
ENSG00000133794	11	13298199	13408813	1
ENSG00000156234	4	78432907	78532988	1
ENSG00000160293	9	136627016	136857726	-1
ENSG00000138767	4	78634541	78740769	-1
ENSG00000133028	17	10583654	10601692	-1
ENSG00000090263	7	140705854	140715028	-1
ENSG00000025039	6	90074355	90121989	-1
ENSG00000142484	17	4675179	4686506	1
ENSG00000134343	11	26210829	26684835	1
ENSG00000153201	2	109335937	109402267	1
ENSG00000166105	11	134144139	134189458	1
ENSG00000154654	21	22370633	22915650	1
ENSG00000170365	4	146402346	146479231	1
ENSG00000261115	7	140774032	141180180	1
ENSG00000165695	9	135600965	135754164	-1
ENSG00000204323	17	73629514	73637484	1
ENSG00000113319	5	80256491	80525975	1
ENSG00000179914	1	160846329	160854960	-1
ENSG00000259120	17	73642323	73644057	1
ENSG00000153283	3	111260926	111384597	1
ENSG00000177294	17	6679542	6700420	1
ENSG00000166295	10	73975787	73995472	1
ENSG00000182853	17	4688580	4689728	-1
ENSG00000134668	1	32256023	32281652	-1
ENSG00000204160	1	27153201	27183391	1
ENSG00000183763	3	49866034	49894007	-1
ENSG00000182327	17	4692254	4693685	1
ENSG00000172318	2	168675182	168727366	1
ENSG00000161526	17	73663196	73704142	1
ENSG00000139908	14	24674903	24677568	1
ENSG00000151611	4	146539415	146581187	1
ENSG00000167858	17	6692452	6735080	-1
ENSG00000212916	1	232940643	232946092	1
ENSG00000142507	17	4699439	4701790	1
ENSG00000198648	2	168810530	169104651	-1
ENSG00000143537	1	155023042	155035252	1
ENSG00000135299	6	90142889	90343553	1
ENSG00000232434	9	139738867	139741797	1
ENSG00000054148	9	139743176	139745488	1
ENSG00000158764	1	160914815	160924589	-1
ENSG00000177494	3	111311747	111314290	-1
ENSG00000154719	21	26957968	26979829	-1
ENSG00000169550	11	26580580	26593780	-1
ENSG00000168209	10	74033678	74035794	1
ENSG00000175793	1	27189633	27190947	1
ENSG00000240891	3	111393523	111565294	1
ENSG00000165698	9	135753414	135765588	1
ENSG00000237136	4	146601356	146692184	1
ENSG00000129219	17	4710391	4726729	1
ENSG00000148719	10	74092588	74114988	-1
ENSG00000142751	1	27205773	27216788	-1
ENSG00000135778	1	233086351	233114548	1
ENSG00000128524	7	128502880	128505898	1
ENSG00000151612	4	146678779	146859787	-1
ENSG00000177943	9	139745395	139755249	1
ENSG00000158769	1	160965001	161008784	-1
ENSG00000165699	9	135766735	135820020	-1
ENSG00000169288	4	78783674	78873944	1
ENSG00000128604	7	128577666	128590089	1
ENSG00000148942	11	26688566	26744974	-1
ENSG00000144824	3	111451344	111695364	1
ENSG00000179826	11	18142502	18160027	1
ENSG00000108839	17	6899384	6914055	1
